1,,,,,,,
27.5,27.25,26.5,26.75,27,26.75,27.25,27
27,26.5,26.5,27.25,26.25,27.25,26.75,26.25
26,26.25,26.25,27,26.25,26.25,26.25,26
26,25,27,31.25,26.5,25.75,25.75,25.75
25.75,25.25,28,37,26.75,25.75,25.75,25.25
26.25,25.75,25.25,26,25.75,25.25,25,24.5
25.75,26,25.25,25.5,25,25.25,25,24.75
25.25,26.5,25.5,25.75,26,24.75,24,24.75
27,27.5,27,27,26.75,27.25,27.25,26.5
27.25,27,26.5,27.25,26.5,26.5,26.25,27
26.25,26.75,26.5,26.75,26.25,26.5,26.25,26
25.75,25,26.75,31.5,26.25,26,26,25.75
26.25,25.5,27.5,36.25,27,25.75,25.75,25.5
25.5,25.75,25.25,26.5,25.75,25.25,25.5,25
25.75,26,24.75,25.5,25,25.25,25,25.25
25.5,26.5,25.5,26.5,25.75,25.25,25,24.25
26.75,27.5,26.75,27.25,26.75,27,26.75,27.25
27,27,26.25,26.75,26.25,26.75,26.25,26.75
26,26.5,26.25,27,26.5,26,26.5,26
25.75,25,27,31.5,26.5,26,25.5,25.5
26,25,27.75,36.25,27,25.5,25.5,25.25
26,26,25.75,26.5,25.5,25.25,25.25,25
25.25,26,25.25,25.25,25.25,25,25,24.75
26,26.5,25.5,26.25,25.25,25,25,24.25
27.25,27.25,27,27.5,27.25,27.25,27.25,27
27,27.25,27,27.25,26.75,26.75,26.5,26.5
26.25,26.5,26.75,27.5,26.75,26.5,26.25,25.75
26,25,27,32,26.5,26,25.75,26.25
26,25.25,27.5,36.75,26.5,26.25,26,26
25.75,26,25.5,26.75,25.5,25.5,25.5,25
26,26,24.75,25.5,25.25,25,25,24.75
25.75,26.75,25.5,25.75,25.25,24.5,24.75,25
27.25,27.25,27,27.25,27,26.75,27,27.25
27.25,27.25,26.25,27.25,26.75,27,26.5,26.5
26.25,26.5,26.5,27,26.5,26.25,26.25,26
25.25,25.25,26.5,31.75,26.5,26.25,25.75,26.25
26.25,25.25,26.75,38.25,27,25.75,25.75,25.75
26.25,25.75,25.75,27,26,25.5,25.75,25
26,25.75,25,25.75,25.25,25.25,25,25.25
25.75,26.5,25.5,26,25.75,25.25,24.5,24.75
27,27.5,26.75,27,27,27.75,27.25,27.25
27.25,27.5,26.75,27.25,27,26.75,26.75,26.5
26.5,26.5,26,27,26.75,26.75,26.75,25.75
26,25.5,26.5,30.5,27,26.25,26,26.25
26,25.25,26.5,39,27.5,26.25,25.25,26
26.5,25.75,25.75,27.5,26.25,25.75,25.5,24.5
25.75,26.25,25.25,25.5,25.5,25.5,25.5,24.5
26,27,26,26,25.75,25.25,25,24.75
27.75,27.25,27,27.5,27.25,27.25,27.25,27.25
27.25,27,26.5,27.5,26.75,27,27,26.75
26.5,26.5,26,26.5,26.5,26.75,26.5,25.75
25.75,25.25,25.75,30,26.75,26.25,25.75,26.25
26.25,25.25,26.75,38.75,27.5,26,25.75,26
26,25.75,25.5,27.5,26,25.75,25.5,25
26,26,25.5,25.25,25.5,25.5,25.25,24.5
26.25,26.75,25.5,26.25,25.75,24.75,24.75,25
27.5,27.5,27,27.75,27.5,27.75,27.25,27.75
27.25,27.75,26.25,27.5,26.75,27.25,27,27.25
26.5,26.75,26.5,27.25,26.75,26.5,26.5,26.25
26.25,25.25,26.25,30.25,27,26.25,26,26.25
26.5,25.25,26.75,39,28,26,26,26
26,26,25.75,27.75,26.5,25.5,26,25
25.75,26.5,25.5,25.75,26,25.5,25.25,24.5
26,27.25,25.5,26,25.75,25.5,24.75,24.75
27.25,27,27,27.5,27.5,27.5,27.25,26.75
27,27.25,27,27,26.75,27.25,26.75,26.5
26.75,26.75,26.5,27,26.5,26.75,26.5,26
26,25.5,26,30.75,26.5,26.25,25.75,26.25
26.75,24.75,27,39.5,27.75,25.75,25.75,26
25.5,25.75,25.75,27.5,26.25,25.5,25.5,25
26,26,25.5,25.75,25.75,25.25,25.5,24.5
26.25,26.75,25.5,26.25,25.75,25,25.25,25
27.25,27.5,27.5,27.5,27.25,27.25,27.5,27.25
27.25,27.5,26.5,27.25,26.5,27.25,27.25,27.25
26.75,26.75,26.5,27.25,26.75,27,27,26.25
26,25,26.25,31.25,26.75,26.25,26.25,26
26.25,25,26.5,39.25,27.75,26,26,26.25
26,26.25,25.75,27.5,26.25,25.5,25.75,25
26,26.5,25.25,25.25,25.75,25.25,25.5,24.5
26,27,25.5,26.5,25.25,25,24.75,25.25
27.75,27.5,27.25,28,27.25,27.5,27.5,27.5
27.5,27.5,26.75,27.5,26.75,26.75,26.75,26.75
26.5,26.75,26.5,27,27,27,26.75,25.75
26,25.25,26.25,30.75,26.75,26.25,26.25,26.25
26.25,25.5,27,39.5,27.5,26.25,25.5,26
26,25.75,25.75,27.25,26.5,25.75,26,25.25
25.75,26.5,25.5,25.75,25.5,25.25,25.5,25
25.75,26.75,25.75,26.5,25.75,24.75,25,24.25
27.75,27.25,27.25,27.5,27.25,27.25,27.75,27.25
27,27.25,26.5,27.5,27,26.75,27,26.75
26.25,26.75,26.25,27,26.5,26.75,26.75,25.75
26,25.25,27,30.75,27,26.25,26.25,26
26.25,25.25,26.75,39.5,27.5,26.25,26,26
26,25.5,26.25,27.25,26.25,25.75,26,25
25.75,26.25,25.25,25.5,25.5,25.25,25.25,24.5
26,27,26,26.5,26,25.25,24.75,25.25
27,27.5,26.75,27.25,27,27,26.75,27
27,27.25,26.5,27.5,26.5,27,26.75,26.75
26.75,26.75,26.75,26.75,26.75,26.5,26.75,25.5
26.25,25.25,26.25,30.5,27,26.25,26,25.75
26.25,25.25,27,38.75,27.75,26,25.75,25.5
26,25.75,25.5,27.75,26,25.5,25.75,25.25
26.25,26.5,25.25,25.25,25.5,25.5,25,24.75
25.25,26.25,25.5,25.75,25.75,25,25,24.5
27.75,27.5,27.25,27.5,27,27.5,27.75,27
27,27.25,27,27,26.75,27.25,27,26.75
26.25,27,26.5,27.25,26.75,27,26.5,26
26,25.5,26.5,30.75,26.75,26,26,25.75
26.25,25.5,27,39,27.5,26.25,26,26
25.75,26.25,26,27.25,26,25.75,25.75,25.25
26,26.5,25.5,26,25.75,25.25,25.25,24.75
26,27,26.25,26.75,26,25.25,25.25,25
27.25,28,27.25,27.5,27,27.25,27.75,28
27.25,27,27,27.25,27,27,27.25,26.75
26.5,26.75,26.5,27.25,27.25,27.25,26.75,25.75
26,25.5,26,30.75,26.75,26.25,26,26
26.25,25.25,26.75,39.5,27.5,26.25,25.5,26
26.5,26.25,25.25,27.25,26.5,25.75,26,25
25.75,26,25.5,25.5,25.75,25.5,25.25,24.75
25.5,26.75,25.5,26.25,26,25,25,25.25
27,27.5,26.5,27,27,27.25,27.25,27
27.25,27.5,26.5,26.75,27,26.75,26.5,26.5
26.5,26.5,26.5,26.75,26.5,26.75,26.25,26.25
26,25.25,26.25,30.75,26.75,26.25,26,26
26.25,25.25,26.5,39.5,27,26,25.5,25.75
26,26,25.75,27.5,25.75,25.5,25.75,25
26,26.25,25.25,25.75,25.75,25.5,25.25,25.25
25.5,26.75,25.5,26,26,25.5,24.75,24.5
27.5,27.5,27,27.75,27.5,27.75,27.25,27.75
27.75,27,26.75,27,26.75,27,27,27.25
26.75,26.5,26.5,27,27,26.5,27.25,26.25
25.5,25.25,26.25,30.5,27,26,26.5,26.25
26.5,25.25,27,39.5,27.75,26.25,26,26.25
26.25,26.25,25.75,27.5,26.25,25.5,25.75,25
26.25,26.5,25.75,25.75,25.75,25.75,25.5,25
26,26.5,25.75,26.75,26,25.25,25.75,24.5
26.75,27.25,26.5,27.75,27.25,27.5,27.75,27.5
27,27,26.75,27.5,27,26.75,27,26.75
26.25,27,26,27,26.75,26.5,27,26
26.25,25.75,26.25,30.5,26.75,26.25,26.25,26.5
26.25,25.25,27,39.25,27.5,26.5,26,25.75
26,26,26.25,27.25,26.5,25.5,26.25,25
25.75,26.75,25.75,25.25,25.5,25.25,25.25,24.5
25.5,26.75,26,26.75,26,25,25.5,25
26.75,27.5,27,27.5,26.75,27.25,27.25,27
27.5,26.75,26.5,27.25,26.75,27.25,26.5,26.75
26.25,26.75,26,27,26.75,26.5,26.5,25.75
25.5,25.25,26.5,30.25,26.5,26.25,26,26.25
26,24.75,26.75,39,27,26.25,26,25.75
26,25.75,25.75,27.25,26.5,25.5,25.75,24.75
25.5,25.75,25.25,25.5,25,25,24.75,24.75
25.75,26.75,25.75,26.25,25.5,25.5,25.25,24.5
27.75,27.25,27,27.25,27.25,27.25,27.5,27.25
27.25,27.25,26.5,27.25,27,26.75,27,26.5
26.25,27.25,26.75,27.25,26.5,26.5,26.5,26.5
25.75,25.5,26.75,31,26.75,26.5,26.25,26
26.75,25.25,26.75,39.25,27.75,26.5,26,26
26,25.75,26.25,27.5,26.25,25.75,26,25.5
25.25,26.5,25.5,26,25.75,25.25,25.75,24.5
25.5,27.5,25.25,27,25.75,25.5,25,25.25
27.25,27.75,27,27.5,27,27.75,27.75,27.25
27.5,27.25,26.75,27.5,27,27.25,27,27
26.5,27,26.5,27.25,26.75,26.75,26.5,26.5
26.25,25.75,26.5,31.25,27,26.75,26.25,26.25
26.25,25.5,27,39.5,27.5,26.5,26.25,26
26,26,25.75,27.75,26.25,26,26.25,25
26,26.25,25.5,26.25,25.25,25.25,25.25,25
26,27,26.25,26.5,26,25,25,24.75
27.5,27.75,26.75,27.5,27.25,27.5,27.25,28
27.5,27.25,26.75,27.25,27.25,27,27,27.25
26.75,27.25,26.5,27.25,26.5,27,26.75,26.25
26.25,25.5,26,30.5,27,26.5,26,26.25
26.25,25.5,27.25,39.5,28,26.25,26.25,26.25
26.25,26,26.25,27.25,26.5,25.75,26.25,25.5
26,26.75,25.25,25.5,25.5,25.75,25,24.75
25.75,27.25,26,26.5,26,25.25,25,25.25
27.25,27.5,27.25,27.5,27.5,27.25,27.5,27.5
27.5,27,26.75,27.5,26.75,27.25,27.25,26.5
27,26.75,26.5,27,26.5,26.25,26.75,26.25
26,25.5,26.25,31.25,26.5,26.5,26.5,25.75
26,25,27,39.5,27.75,26.25,26,26.25
26.25,26,26.25,27.5,26.25,25.75,25.75,25.5
26.25,26.5,25.25,26,25.5,25.25,25.75,25.25
25.5,26.75,26.25,26.25,26,25.25,25.25,25
27.25,27.25,27.25,27.5,27.5,27.25,27.5,27.5
27.5,27.25,26.75,27.5,27,27,27,27.5
26.5,27,26.75,27,27,26.5,26.75,25.75
26.5,25.5,26.5,31,27.25,26.25,26.5,26.25
26,25.75,27,39.5,27.75,26.5,26.25,26
26.25,26,26,28,26.5,26,26,25.5
25.75,26.75,25.75,25.5,25.5,25.75,25.5,24.75
25.75,27.25,26.25,26.5,26,25.25,25.25,25.25
27,27.5,27,27.5,27.25,27.25,27.5,27.75
27.25,27.5,27,27.5,26.75,27.5,27.25,27
26.75,27,26.5,27.25,27,27,27,26
26,25.25,26,30.75,26.75,26.25,26.25,25.75
26.25,25.5,27.25,39.5,27.5,26,26,26.25
26.25,26,26.25,27.5,26.5,25.5,26,25.5
26.25,26.5,25.25,25.75,26,25.5,25.25,25
26.25,27.25,25.75,26.5,26,25.25,25.25,24.75
27.25,27.25,27.25,27.75,27.25,27.5,27.75,27.25
27.25,27.25,26.75,27.75,26.75,27.25,27,27
26.75,27,26.5,27.5,26.75,26.5,27,26
26,25.75,26.75,31.25,26.75,26.5,26,26.5
27,25.5,27.5,39.5,27.75,26.5,26.25,26.25
26.25,26,26,27.75,26,25.75,26.25,25.5
26,26.25,25.5,26.25,25.5,25.5,26,24.5
26.5,27,26.25,26.75,25.5,25.5,25.5,25.25
27.5,27.75,27.25,27.5,27.25,27.25,27.75,27.25
27.25,27.75,27,27.5,27.25,27,27,27.25
26.75,27.25,26.25,27.25,27,27,27,26.5
26.25,25.5,26.25,31.25,26.75,26.75,26.5,26.5
26.5,25.75,27.25,39.75,27.5,26.5,26,26.5
26,26.25,26.25,27.75,26.5,26.25,26,25.75
25.75,26.75,25.75,25.75,25.5,25.5,25.5,25
26,27.25,25.75,26.5,26,25.5,25.5,25.25
27.5,28,27.75,27.75,27.25,27.25,27.5,27.5
27.25,27.5,26.75,27.5,27.5,27.25,27,27.5
26.5,27,26.5,27,26.75,27,27,26.25
26.25,25.5,26.75,31.25,27.25,26.5,26.25,26
26.5,25.5,27.25,39.5,28,26.25,26.25,26.5
26.5,26,26,27.75,26.5,26,26.25,25.25
26.25,26.25,25,26.25,25.75,25.5,25.75,25.25
25.75,27.5,26.25,26.75,26,25.5,25,25
27,27.5,27,27.75,27.25,27.25,27,27
27.5,27.5,26.75,27.75,27,27.25,27,26.75
26.5,26.75,26.75,27,27,26.5,27.25,26
26.25,25.5,26.25,31.25,27,26.25,26.5,26
26.5,25.75,27,39.75,27.75,26.5,26.25,26
